PlanId;Plannavn;Plantype;PlantypeId;Planstatus;PlanstatusId;IKraft;Lovreferanse;LovreferanseId;Vertikalnivå;VertikalnivåId;PlanBestemmelse;PlanBestemmelseId
19650222;Del av Høllen (Hølledale);Eldre reguleringsplan (PBL 1985);30;Opphevet;4;22.02.1965;Plan- og bygningsloven av 1985 eller før;5;På grunnen/vannoverflaten;2;Med bestemmelser som egen tekst;1
19650707;Rismyr;Eldre reguleringsplan (PBL 1985);30;Endelig vedtatt arealplan;3;07.07.1965;Plan- og bygningsloven av 1985 eller før;5;På grunnen/vannoverflaten;2;Med bestemmelser som egen tekst;1
19651005;Rismyr - to adkomstveger;Eldre reguleringsplan (PBL 1985);30;Endelig vedtatt arealplan;3;03.09.1965;Plan- og bygningsloven av 1985 eller før;5;På grunnen/vannoverflaten;2;Med bestemmelser som egen tekst;1
19651112;Volleberg 1;Eldre reguleringsplan (PBL 1985);30;Utgått/erstattet;5;12.11.1965;Plan- og bygningsloven av 1985 eller før;5;På grunnen/vannoverflaten;2;Med bestemmelser som egen tekst;1
19680508;Nygårdsheia;Eldre reguleringsplan (PBL 1985);30;Endelig vedtatt arealplan;3;08.05.1968;Plan- og bygningsloven av 1985 eller før;5;På grunnen/vannoverflaten;2;Planbestemmelser både på kart og som egen tekst;4
19691030;Kilen 2;Eldre reguleringsplan (PBL 1985);30;Opphevet;4;30.10.1969;Plan- og bygningsloven av 1985 eller før;5;På grunnen/vannoverflaten;2;Med bestemmelser som egen tekst;1
19700129;Stokkelandsskogen;Eldre reguleringsplan (PBL 1985);30;Endelig vedtatt arealplan;3;29.01.1970;Plan- og bygningsloven av 1985 eller før;5;På grunnen/vannoverflaten;2;Planbestemmelser både på kart og som egen tekst;4
19700511;Ytre del av Lyngmyren  (disposisjonsplan);Eldre reguleringsplan (PBL 1985);30;Opphevet;4;11.05.1970;Plan- og bygningsloven av 1985 eller før;5;På grunnen/vannoverflaten;2;Med bestemmelser som egen tekst;1
19701006;Disposisjonsplan for hytteområdet Kjeholmen;Eldre reguleringsplan (PBL 1985);30;Opphevet;4;06.10.1970;Plan- og bygningsloven av 1985 eller før;5;På grunnen/vannoverflaten;2;Med bestemmelser som egen tekst;1
19710312;Hagebrotet;Eldre reguleringsplan (PBL 1985);30;Endelig vedtatt arealplan;3;12.03.1971;Plan- og bygningsloven av 1985 eller før;5;På grunnen/vannoverflaten;2;Planbestemmelser både på kart og som egen tekst;4
19711129;Nordre Kalsnes (disposisjonsplan);Eldre reguleringsplan (PBL 1985);30;Utgått/erstattet;5;29.11.1971;Plan- og bygningsloven av 1985 eller før;5;På grunnen/vannoverflaten;2;Med bestemmelser som egen tekst;1
19720107;Industriområde Linnegrøvan del.1;Eldre reguleringsplan (PBL 1985);30;Utgått/erstattet;5;07.01.1972;Plan- og bygningsloven av 1985 eller før;5;På grunnen/vannoverflaten;2;Med bestemmelser som egen tekst;1
19720204;Volleberg 2;Eldre reguleringsplan (PBL 1985);30;Utgått/erstattet;5;04.02.1972;Plan- og bygningsloven av 1985 eller før;5;På grunnen/vannoverflaten;2;Med bestemmelser som egen tekst;1
19720405;Hortemo;Eldre reguleringsplan (PBL 1985);30;Utgått/erstattet;5;30.12.1972;Plan- og bygningsloven av 1985 eller før;5;På grunnen/vannoverflaten;2;Med bestemmelser som egen tekst;1
19721017;Askekjerran;Eldre reguleringsplan (PBL 1985);30;Endelig vedtatt arealplan;3;17.10.1972;Plan- og bygningsloven av 1985 eller før;5;På grunnen/vannoverflaten;2;Planbestemmelser både på kart og som egen tekst;4
19730306;Hølledale;Eldre reguleringsplan (PBL 1985);30;Endelig vedtatt arealplan;3;06.03.1973;Plan- og bygningsloven av 1985 eller før;5;På grunnen/vannoverflaten;2;Planbestemmelser både på kart og som egen tekst;4
19730404;Hytteplan Kileheia 1;Eldre reguleringsplan (PBL 1985);30;Opphevet;4;04.04.1973;Plan- og bygningsloven av 1985 eller før;5;På grunnen/vannoverflaten;2;Uten bestemmelser;2
